how can i apply for a visa card,new_card
how many more weeks until the next holiday,next_holiday
to what extent until the following free day,next_holiday
when does this place let us have a holiday next,next_holiday
when is the next day off,next_holiday
i need to know when my next day off is,next_holiday
what day is our next free day,next_holiday
when's the next federally recognized holiday,next_holiday
tell me what holiday is comming up next,next_holiday
whats the next day that i am off,next_holiday
tell me when the next day off will be,next_holiday
jump to the next song on this playlist,next_song
stop this song and go to the next one,next_song
switch to the next song on this playlist please,next_song
go to my next song,next_song
go to next song,next_song
change the song to the next one on this playlist,next_song
lets pause this song and move onto the next,next_song
play the song after this,next_song
can we play the next track,next_song
"i don't want this song, move to the next",next_song
i must say no,no
no thank you,no
that's not true,no
i would say that the statement is definitely false,no
nay,no
i think not,no
"that's not right, so no",no
that is not correct,no
what you just said is false,no
no thanks,no
"nutrition information for chicken nuggets, please",nutrition_info
"i'd like to know the nutritional content of eggs, please",nutrition_info
what's the nutritional info for a cheeseburger,nutrition_info
can you give me information about the nutrition facts for celery,nutrition_info
is pizza considered healthy,nutrition_info
can you give me nutritional info on oranges,nutrition_info
tell me the nutrition for grapes,nutrition_info
what's the nutrient info for a donut,nutrition_info
what's the nutritional info for a loaf of bread,nutrition_info
i need to know how healthy meatloaf is,nutrition_info
what are the procedures for changing my oil,oil_change_how
what do i need in order to change my oil,oil_change_how
can you tell me the steps to change the oil in my car,oil_change_how
i want to change the oil in my car,oil_change_how
what do i need to change my oil,oil_change_how
how do i change the oil in my passat,oil_change_how
i want to learn the process of changing oil,oil_change_how
i need to know how to change my car's oil,oil_change_how
how do i change the oil in a car,oil_change_how
show me how to change my oil,oil_change_how
oil changes are typical done how often,oil_change_when
when is my oil due to be changed,oil_change_when
do you change the oil in your car more than once a year,oil_change_when
when do i need my oil changed,oil_change_when
i need to know when my oil should be changed,oil_change_when
how long does oil last in a car,oil_change_when
when can i get oil changed,oil_change_when
is it time for an oil change,oil_change_when
i need to know when should i get my oil changed next,oil_change_when
at what point should the oil be changed again,oil_change_when
buy all the things on the shopping list,order
"i'm out of cat food, order more",order
i need to buy everything on the shopping list,order
can you please order me more plastic bags,order
add everything to my shopping cart,order
"i need more cat food, please order some",order
i need more candy so could you order me a pack,order
i want you to order everything on my shopping list,order
i need everything ordered on my shopping list,order
i'm out of paper plates so will you order me some more,order
i need to order more checks for my savings account,order_checks
"can you order me more checks, please",order_checks
how can i order more checks since i do not have any more,order_checks
please show me how to order more checks for my savings account,order_checks
can you get me more checkbooks for my southern account,order_checks
how do i order new checks,order_checks
how can i order some more checks for my checking account,order_checks
"ai, research usbank options to order more checks",order_checks
would you please order me more checkbooks for my b of t account,order_checks
"ai, where do i go to order checks for my usbank account",order_checks
what is the status of my recent order,order_status
has my order been shipped,order_status
what's going on with my order,order_status
look up the status of the order i placed online,order_status
"track package, please",order_status
help me find my package,order_status
has my delivery order arrived yet,order_status
where is my delivery order,order_status
check up on the status of my online order,order_status
where's my package,order_status
i need to pay this month's tv subscription fee,pay_bill
pay the cable bill with my visa card,pay_bill
i want to pay my rent bill,pay_bill
pay my electric bill from my paypal account,pay_bill
i'd like to pay my coned bill,pay_bill
pay the electric bill,pay_bill
pay my electric bill from my amex account,pay_bill
i wish to pay my cable bill,pay_bill
i need help paying my hoa bill,pay_bill
please pay my bill,pay_bill
when will my next paycheck come,payday
tell me when i received my most recent paycheck,payday
what day do i get paid next,payday
when will i get paid next,payday
when am i paid,payday
remind me of the date of my last paycheck,payday
when did i get paid the last time,payday
tell me when i received my last paycheck,payday
day that i get paid,payday
when am i due for my next paycheck,payday
i gotta change my pin number for my debit account,pin_change
i cannot remember what my pin is for my bank of america checking account,pin_change
change my amex pin to 1234,pin_change
i wanna change my pin number for my credit acount,pin_change
i got to change my pin number for my account,pin_change
i cannot recall the pin for my savings account,pin_change
change the pin on my bank account first republic to 1234,pin_change
please change my checking account pin to 1234,pin_change
i would like to replace the pin number for my retirement account,pin_change
change the pin on my chase account to be 1234,pin_change
i want to hear my rock playlist,play_music
start up some music,play_music
play a song for me,play_music
can you put on music by beach house,play_music
play the song that goes like hey jude don't make it bad,play_music
play that song called colony of birchman,play_music
i'd like to hear my workout playlist,play_music
"put my music on, please",play_music
"can you play me that, ""baby shark, doo doo,"" song",play_music
play my post-rock playlist,play_music
will i need a socket converter when i go to france,plug_type
are socket converters needed in lisbon,plug_type
what type of plug do i need to bring if i visit japan,plug_type
how do i know what the outlets are like,plug_type
what kind of outlets does havana have,plug_type
does australia have different plug sizes,plug_type
do i need a power adapter in mexico,plug_type
"i'm going out of country, what type of outlet plug do i need",plug_type
is a socket converter required in india,plug_type
do i need a plug converter in doha,plug_type
would you provide the number of vacation days i have,pto_balance
let me know the number of vacation days i have,pto_balance
what is the amount of vacation days i have left,pto_balance
do i have any remaining pto days,pto_balance
how many days of vacation do i have,pto_balance
do i have any vacation time left,pto_balance
check days of pto,pto_balance
can you figure out how many vacation days i have left,pto_balance
how many more vacation days do i have for the year,pto_balance
do i have any vacation days left,pto_balance
would you be able to tell me how to make a vacation request,pto_request
i need a pto request on march 1 to 2,pto_request
please make a pto request from dates september 1 to 15,pto_request
"from december 22nd to the 25th, make me a pto request",pto_request
what is the process for requesting a vacation,pto_request
submit a request for pto for the dates may 5th to the 12th,pto_request
create for me a pto request for march 16-21,pto_request
can you put in a pto request for the 5th of june to june 8th,pto_request
i'd like to take a vacation day from 2/24 to 2/25,pto_request
how can i request a vacation from work,pto_request
did they approve my day off request,pto_request_status
has my vacation request been approved yet,pto_request_status
do you know if my vacation was approved yet or not,pto_request_status
did you get confirmation my vacation is a go,pto_request_status
how is my vacation request looking,pto_request_status
has my day off request been approved or denied yet,pto_request_status
"the status of my day off request, please",pto_request_status
have i been approved for vacation yet,pto_request_status
did i get my day off,pto_request_status
i'm i okayed for vacation time,pto_request_status
can you tell me how many vacation days i've taken,pto_used
my pto used so far is what right now,pto_used
tell me the number of days off i took this year,pto_used
how many vacation days have i taken,pto_used
how much paid time off do i have left,pto_used
how many days have i taken off this year,pto_used
how much paid time off have i taken,pto_used
how much pto have i depleted,pto_used
how many of my sick days have i gone through,pto_used
how much pto has been used on my behalf,pto_used
blackberry pie instructions,recipe
find a recipe for german chocolate cake,recipe
how do i make lassagna,recipe
i need you to find me a recipe for fried shrimp,recipe
what is a good chili recipe,recipe
please help me with instructions on making chicken curry,recipe
how do you make blackberry pie,recipe
can you instruct me on how to make german chocolate cake,recipe
can you get me a recipe for mashed potatoes,recipe
i am looking for a vegan friendly italian pasta recipe,recipe
i'd like to redeem my credit card points,redeem_rewards
can i convert my credit card points to milage,redeem_rewards
do i have enough points to for a redemption,redeem_rewards
can i use my credit card point on amazon,redeem_rewards
walk me through reward redemption from my barclay's card,redeem_rewards
how do i get cash back for the rewards on my amex card,redeem_rewards
walk me through the process of cashing in on credit card points,redeem_rewards
use my credit card points,redeem_rewards
how do i cash in my reward for chase,redeem_rewards
do i need a certain amount of points before i can redeem them,redeem_rewards
what did i put on my list of reminders,reminder
please tell me everything on my list of reminders,reminder
what's on the reminder list,reminder
can you tell me what things i was trying to remember,reminder
what did i want to remember again,reminder
confirm that buy a light bulb is on my list of reminders,reminder
what reminders do i have,reminder
will you repeat my reminder list,reminder
what is now on my reminder list,reminder
please give me a rundown of my reminder list,reminder
dont let me forget to do that thing later,reminder_update
set a reminder for me to do this in a bit,reminder_update
remind me to bring a jacket in tomorrow,reminder_update
remind me,reminder_update
create a reminder to pay taxes on monday,reminder_update
set reminder to prepare for my meeting at 10 am,reminder_update
set up a reminder that i need to pay my car ins the 23rd,reminder_update
could you make me a reminder to do the floors,reminder_update
please remind me to take out the trash,reminder_update
i need to set a reminder to go to the post office,reminder_update
i didn't hear you can you repeat that,repeat
i would like you to repeat yourself,repeat
restate the last thing you told me,repeat
ai could you say that again,repeat
i did not understand say it again,repeat
repeat the question,repeat
say it one more time,repeat
"i didn't hear what you just said, can you repeat it",repeat
"i didn't hear, please say it again",repeat
i didn't hear what you said,repeat
how long will a new card take to come in the mail,replacement_card_duration
how many days till i get a new card to replace the stolen one,replacement_card_duration
what date will my replacement card arrive on,replacement_card_duration
how many days will it take to get a new credit card to replace the one stolen from me,replacement_card_duration
how many days does it take to receive a new card,replacement_card_duration
how many days before my credit card arrives,replacement_card_duration
how long does it take to replace a lost card,replacement_card_duration
when will my new card come in the mail,replacement_card_duration
how long should i wait to get my new card when my old one was stolen,replacement_card_duration
what is the quickest way to get a new card,replacement_card_duration
i think i've been the victim of fraud,report_fraud
"i want to report fraudulent activity on my visa card, please",report_fraud
i have detected fraudulent activity on my account,report_fraud
how do i let visa know about a charge i didn't make,report_fraud
i suspect fraudulent transaction,report_fraud
how do i report a fraudulent charge on my visa,report_fraud
i think someone made an illegal charge to my card,report_fraud
i need to report a fraudulent transaction from postmates on my account,report_fraud
someone misused my card and put fraudulent transactions on it,report_fraud
"i need to report fraudulent activity on my visa card, please",report_fraud
i lost my amex and need to report it,report_lost_card
"i need to report my card as stolen, please",report_lost_card
what must i do to report my card lost,report_lost_card
i have to report my card as stolen,report_lost_card
i lost my debit card and need it reported as lost,report_lost_card
i need to report a lost card,report_lost_card
"i lost my card, what do i do",report_lost_card
i have to report a lost visa card,report_lost_card
i would like to report a stolen card,report_lost_card
i need to report that my card has been lost,report_lost_card
reset to original settings,reset_settings
please reset the factory settings,reset_settings
would you please reboot yourself to factory settings,reset_settings
let's go to default settings,reset_settings
help me get my device back to it's factory settings,reset_settings
i want you to reset your factory settings,reset_settings
i'd like to switch back to my factory settings,reset_settings
do a hard reset,reset_settings
i want you reset to factory settings,reset_settings
go to factory settings,reset_settings
i think i need to make a reservation for 8 pm at red robin for 3,restaurant_reservation
book a reservation for 3 at red lobster under the name steve,restaurant_reservation
i need you to reserve at table for a party of four at devon's for 6:00 pm,restaurant_reservation
you have to reserve a table for 4 at red robin under the name kevin at 7,restaurant_reservation
can you get me a table for 2 at mexico viejo at 3pm,restaurant_reservation
please make me a reservation for monty's at noon for 55555,restaurant_reservation
can you get me a table for 1 at the vega at 1pm,restaurant_reservation
book a reservation for 8 pm at red robin under the name kevin,restaurant_reservation
can you get me a table for 6 at johnnys,restaurant_reservation
i'd like a reservation for 2 at olive garden for 5 pm today,restaurant_reservation
can you tell me if eating at outback's any good,restaurant_reviews
how good are the ratings for outback,restaurant_reviews
does buffalo wild wings have good reviews,restaurant_reviews
what do people say about village inn,restaurant_reviews
does mcdonalds have good reviews,restaurant_reviews
how good are the ratings for peter luger steakhouse,restaurant_reviews
how good are the ratings for pizza hut,restaurant_reviews
do people like the food at wendy's,restaurant_reviews
what kind of reviews does wendy's have,restaurant_reviews
does wendy's have good reviews,restaurant_reviews
any new restaurants near the mall,restaurant_suggestion
give me some good restaurants,restaurant_suggestion
can you list off different restaurants,restaurant_suggestion
what decent restaurants around here are italian,restaurant_suggestion
i'm famished so give me some places to eat!,restaurant_suggestion
do you know of any good mexican restaurants in seattle,restaurant_suggestion
can you list off 4 star restaurants,restaurant_suggestion
does boise have any good indian restaurants,restaurant_suggestion
what's a highly rated place for steak in omaha,restaurant_suggestion
"i'm not going to cook today, can you suggest a restaurant",restaurant_suggestion
how would i be able to check my kohls rewards card,rewards_balance
how do i check how many rewards i have on my master card,rewards_balance
how many points did i get on my visa card,rewards_balance
what is my citigroup card's rewards balance,rewards_balance
how many rewards points do i have for my chase card,rewards_balance
how many points are on my gold card,rewards_balance
can i check my visa reward balance online,rewards_balance
what points were earned on my mastercard,rewards_balance
what is the amount of rewards points on my visa card,rewards_balance
what is the easiest way to check my bank rewards card,rewards_balance
what do you get if you roll a six sided dice,roll_dice
could you role a ten sided die,roll_dice
please roll dice,roll_dice
please do a dice roll,roll_dice
will you roll a 6 sided dice,roll_dice
roll a dice and give me a number from 1 to 6,roll_dice
6 sided dice roll,roll_dice
i need a 10 sided die rolled,roll_dice
i want to roll a dice,roll_dice
can you roll the dice,roll_dice
how can i rollover my 401k at my new job,rollover_401k
can a 401k be rolled over,rollover_401k
i need help with my 401k rollver since i got a new job,rollover_401k
will my 401k rollover or not,rollover_401k
i need help to roll over my 401k,rollover_401k
explain to me how transferring my 401k works,rollover_401k
i jot got hired and need help with my retirement account,rollover_401k
what do i need to do to rollover my 401k,rollover_401k
i have a new job now and need help with rolling over my 401k,rollover_401k
ways to transfer my 401k,rollover_401k
where do i find the routing number for bank of america,routing
i want to know my routing number please,routing
how do i locate my routing number for tax reasons,routing
"ai, what is the routing number for my citibank savings account",routing
give me the routing number for my paragon account,routing
how can i find my routing number for el dorado,routing
how do i find axos bank's routing number,routing
where do i go to find my routing number for southpoint,routing
could you tell me what my routing number from first republic is,routing
what's the routing number for my current checking,routing
i need the soonest appointment for an oil change,schedule_maintenance
i need help cause my check engine light came on,schedule_maintenance
i want to schedule a tire check up somewhere,schedule_maintenance
my car needs maintenance scheduled,schedule_maintenance
i want to to schedule maintenance on my vehicle,schedule_maintenance
can you schedule me a mechanic,schedule_maintenance
i need someone to look at my check engine light,schedule_maintenance
can someone look at my car cause the check engine light is on,schedule_maintenance
my car needs to be brought for maintenance,schedule_maintenance
i need to get my tired checked at one of the location,schedule_maintenance
do you know how do i schedule a meeting,schedule_meeting
i want to know if there are meeting rooms available between 9:00 am and 11:00 am,schedule_meeting
are there meeting rooms available between 9-10,schedule_meeting
"can you schedule a meeting with james at the office, please",schedule_meeting
add a new meeting with tom for 6pm,schedule_meeting
schedule a meeting room for friday at 3pm,schedule_meeting
"can you schedule a meeting with jessica at the office, please",schedule_meeting
show me how do i schedule a meeting,schedule_meeting
is there a meeting room available between one and two,schedule_meeting
are there meeting rooms available between 10-11,schedule_meeting
will you let mary know my location,share_location
tell john and sam where i am,share_location
how can i show noel where i am right now,share_location
please let my mom and dad know my location,share_location
trey needs my current location,share_location
inform eric of my current location,share_location
share my gps coordinates with my mother,share_location
share location with bill,share_location
allow my son to see my gps coordinates,share_location
can you tell bill and craig where i am,share_location
tell me what i put on the shopping list,shopping_list
what are my shopping list's content,shopping_list
list out what is on my shopping list,shopping_list
read my shopping list to me,shopping_list
read my entire shopping list to me,shopping_list
does my shopping list include apples right now,shopping_list
is a toothbrush on my shopping list,shopping_list
what stuff did i put on my shopping list,shopping_list
my shopping list contains what,shopping_list
tell me what i can find on the shopping list,shopping_list
please remove ginger ale from my shopping list and add root beer,shopping_list_update
"is bacon on my shopping list, add if it's not",shopping_list_update
add eggs to my shopping list and remove cheese,shopping_list_update
please make sure oranges are on my shopping list,shopping_list_update
take carrots off my list for shopping,shopping_list_update
x on the shopping list please,shopping_list_update
i need oranges on my shopping list,shopping_list_update
remove fries from my shopping list,shopping_list_update
delete soda from my shopping list and add water to it,shopping_list_update
i want to remove milk from my shopping list and add bread,shopping_list_update
will you please get my furnace turned on,smart_home
turn on the fan,smart_home
start my vehicle,smart_home
lock all the doors,smart_home
make sure all doors are locked,smart_home
set the temperature to 78,smart_home
please turn my fan on,smart_home
can you get my car started,smart_home
turn tv on please,smart_home
can you lock all the doors in the house,smart_home
how do you spell syzygy,spelling
how do you spell guerrilla,spelling
how is water spelled,spelling
can you tell me how to spell manipulation,spelling
how do you spell antipathy,spelling
what's the spelling of cancer,spelling
how do you spell asian,spelling
i don't know how to spell spaghetti,spelling
i need to know how to spell xylophone,spelling
i need to know how to spell excellent,spelling
how much money did i spend at starbucks in the last week,spending_history
have i been spending more money at restaurants,spending_history
what was the total i spent at home depot last month,spending_history
can you tell me my spending history from last week,spending_history
have i been giving lot of money to food to food lately,spending_history
could you tell me how much money i spent last week,spending_history
where did all my money go this month,spending_history
what did i spend on groceries this month,spending_history
how much have i spent on clothes recently,spending_history
have i been spending a lot on shoes lately,spending_history
i would like to pair this with my new phone,sync_device
pair with my phone,sync_device
stop syncing with this phone,sync_device
connect with my phone please,sync_device
please connect with my phone,sync_device
unsync my phone now please,sync_device
i need to disconnect from my phone,sync_device
desync from my iphone,sync_device
can you get access to my phone right now,sync_device
do you think you could disconnect from my phone,sync_device
what will i need to pay in federal taxes,taxes
how much will i have to pay in state taxes,taxes
help me calculate my federal tax bill,taxes
i would like to know how much i pay in taxes,taxes
what's the damage on my federal tax return,taxes
how much do i owe for state taxes,taxes
what is the tax amount,taxes
tell me how much in tax on this,taxes
what are my state taxes looking like,taxes
what do i pay currently in income taxes,taxes
tell me something funny about parenting,tell_joke
tell me something that'll make me laugh,tell_joke
give me a joke about horses,tell_joke
say something funny,tell_joke
let me know something funny,tell_joke
please tell me a joke about dinosaurs,tell_joke
tell me something funny about adulthood,tell_joke
i wanna hear something funny,tell_joke
tell me something funny now,tell_joke
what jokes do you know,tell_joke
text a message to alice,text
send a text message,text
send a text message to chris and ask what he wants to eat for dinner,text
please send ann a text and tell her i will be home in 20 minutes,text
i have to have a text sent,text
text sal and tell them hi,text
text josh and tell him i need a delivery,text
text robby hello,text
write a text to alice,text
text my mom for me and tell them i will be home soon,text
thank you for your time,thank_you
"that'll work, good job!",thank_you
you did a good job thank you,thank_you
thanks for your cooperation,thank_you
really great!,thank_you
"awesome, thanks",thank_you
thanks please,thank_you
thanks so much!,thank_you
okay thanks,thank_you
much obliged,thank_you
have you the time,time
what time is it in russia,time
what's the current time in greenwhich,time
what is the time right now in the peruvian time zone,time
what is the current time in new york,time
do you have the time,time
what time would it be in rome right now,time
what time is it right now in paris,time
what is the current time in cst,time
what time is it now pacific time,time
start a timer for two minutes,timer
set a six minute timer,timer
wake me in an hour,timer
i gotta set a timer,timer
set a brand new timer for eight seconds,timer
create a timer for me,timer
set a timer to go off in 5 minutes,timer
please set a timer for,timer
i need you to set a time,timer
set a timer for 35 minutes,timer
time zone in france,timezone
do you know what timezone italy is in,timezone
french time zone,timezone
what timezone is russia in,timezone
i would like information on france's timezone,timezone
how is miami time zone like,timezone
what timezone is detroit in,timezone
what timezone is boise in,timezone
what timezone does lisbon have,timezone
whats the timezone for san fransico,timezone
help me and let me know when i should replace my tires next if i last replaced them on june 2,tire_change
"tell me when i need to replace my tires, if i replaced them on october 1, 2017",tire_change
when will my tires need to be replaced,tire_change
how many times a year should i change my tires,tire_change
how much longer until i have to change my tires,tire_change
tell when should i get my tires changed next,tire_change
is there a time when i should get my tires changed,tire_change
"if i replaced my tires on christmas eve, when will i need to replace them again",tire_change
how often do you change your tires,tire_change
i need to know when should i get my tires changed next,tire_change
do i need to fill up my tires,tire_pressure
do the tires need air,tire_pressure
can you check the air in my tires,tire_pressure
let me know how low the air in my tires are,tire_pressure
how much pressure are currently in my tires,tire_pressure
what's my car's tire pressure,tire_pressure
i am needing to know how low the air in my tires are,tire_pressure
how is the tire pressure,tire_pressure
what is my car's tire pressure,tire_pressure
is the pressure in my tires optimal,tire_pressure
tell me the content of my to do list today,todo_list
tell me what is on the list of things to do,todo_list
did i create a task to clean the gutters on my list,todo_list
do i have get an oil change on my todo list,todo_list
can you tell me the items on my to do list,todo_list
is studying for the chem exam on my todo list,todo_list
please tell me all the items on my to do list right now,todo_list
"let me hear all of the items on my to do list, please",todo_list
i need to know what tasks are on my to-do list,todo_list
check my to do list to see if jewelry repair is listed,todo_list
add washing dishes to my to do list,todo_list_update
i want you to add cleaning the toilet to my to do list,todo_list_update
take doing the dishes off my todo list,todo_list_update
cross volunteering off my todo list,todo_list_update
please get rid off everything on my to do list,todo_list_update
please put washing the dishes on my list of tasks to accomplish,todo_list_update
add clean bathroom to my to do list,todo_list_update
can you please add take out recycling on my list of chores to complete,todo_list_update
can you place laundry on my to do list,todo_list_update
put wash the counters down on my list of pending tasks,todo_list_update
i need to know what traffic will be like in temp,traffic
i gotta know what the traffic is like on the way to phoenix,traffic
how is the traffic like on my way to fairfield,traffic
give me the traffic at lexington,traffic
what is the traffic like on the way to kaneohe,traffic
tell me how traffic is looking on the interstate,traffic
what is the traffic like on the way to makaha,traffic
what is the traffic nearest lexington,traffic
are there alot of cars on the road before the stadium,traffic
how is the traffic typically at noon on the route to hospital,traffic
what transactions did i make yesterday at the flea market,transactions
i want to see my entertainment transactions,transactions
show me the transaction on macys,transactions
i need a recent transaction looked into,transactions
show me the last five transactions,transactions
show me recent transactions,transactions
show my transaction statement,transactions
can i see my transactions on the 7th,transactions
please give me my last ten debit card transactions in the month of december,transactions
i need to know something about my latest transaction,transactions
what is the process to move money from one account to another,transfer
transfer money from one place to another,transfer
send 50 dollars between bank of america and chase accounts,transfer
put $40 from account a to b,transfer
send $5 from savings to checking,transfer
i would like to transfer $5 from savings to checking,transfer
send 100 dollars from checking to savings,transfer
please transfer 100 dollars between my amazon payments and savings accounts,transfer
i need you to send 500 dollars from my high tier account to my regular checking account,transfer
send my money between accounts,transfer
can you translate cat into russian for me,translate
how does one say thank you in spanish,translate
what is hello in french,translate
"how would i say, 'i don't know the answer' in spanish",translate
i wanna know a phrase in spanish,translate
how do they say hello in brazil,translate
how would i say hello in french,translate
how do i say hello in french,translate
what words would i use to tell someone i am lost if i were japanese,translate
what is spanish for good morning,translate
are there any travel alerts for ukraine,travel_alert
"can you give me the travel alerts for jalisco, mexico",travel_alert
can i safely travel to brazil,travel_alert
inform me if there's a travel alert for the country,travel_alert
tell me about any travel alerts issued for germany,travel_alert
i need to know about travel alerts for mexico,travel_alert
any travel alerts for canada,travel_alert
is it safe to travel to china,travel_alert
what are today's travel advisories,travel_alert
are there any new travel warnings for the us,travel_alert
alert my bank and let them know that i'm travelling to switzerland,travel_notification
"i am going to south america, let my bank know",travel_notification
let my bank know that i'm going to norway between march 3 and march 5,travel_notification
i'm traveling to belgium soon and want to inform my bank,travel_notification
"i am going to asia in a bit, i should tell the bank",travel_notification
alert my bank and let them know that i'm travelling to brussels,travel_notification
please let my bank know that i will be in uruguay from january to august,travel_notification
i'm traveling to ca soon and want to inform my bank,travel_notification
i'm traveling tony soon and want to inform my bank,travel_notification
please tell my bank i will be in israel from the 6th to the 23rd,travel_notification
what are some touristy things to do in boston,travel_suggestion
where should i travel if i want to go to a nice beach,travel_suggestion
do you know of any activities in nashville,travel_suggestion
are there any interesting activities to do in austin,travel_suggestion
what's a good place to travel to,travel_suggestion
"are there any interesting things to do in atlanta, georgia",travel_suggestion
"is there anything fun to do in manassas, virginia",travel_suggestion
what are the main attractions in gatlinburg,travel_suggestion
what are some things i can do in portland,travel_suggestion
what things can i do in portland,travel_suggestion
schedule me an uber to the mall,uber
"i would like an uber going to atlantic city, new jersey",uber
call an uber that fits 5 people that are on their way to wendys,uber
i need to catch an uber to cal expo,uber
i want to reserve an uber to go to the airport,uber
i need to get an uber for three people to go to the zoo,uber
i would like to get an uber to the movies,uber
"i would like an uber going to the train station, please",uber
"uber, i have 3 people who are going to union station",uber
ai i have 4 people need to get to get me uber,uber
god's plan will be added to my new playlist,update_playlist
add a song to my rock playlist,update_playlist
add walk by pantera to my playlist,update_playlist
i need to add this song to my playlist of rock,update_playlist
i wanna add this song to my rock playlist,update_playlist
add mia to my spanish playlist,update_playlist
add baby shark to my kid playlist,update_playlist
add hells bells by acdc to my playlist,update_playlist
will you add what i'm listening to to my road trip playlist,update_playlist
this song should be add this on my rock playlist,update_playlist
can you tell me what you refer to me as,user_name
what name do you use to talk about me,user_name
what is my name saved under,user_name
let me know what do you call me,user_name
what is my first name saved as,user_name
how do you reference me,user_name
tell me what you think my name is,user_name
by what name people call me,user_name
what is the name you have listed for my identity,user_name
what's my name saved under,user_name
do i need a vaccination to go to china,vaccines
do i need specific shots before traveling to germany,vaccines
what are common vaccinations for someone travelling internationally,vaccines
do i need any shots before i go to south africa,vaccines
do i need shots to go to thailand,vaccines
am i required to get a vaccine for this trip,vaccines
do i need certain shots before flying to eithiopia,vaccines
what type of specific shots should i get before flying to south korea,vaccines
which types of vaccinations are required when leaving the united states,vaccines
is there a list of recommended shots to get before travelling to kenya,vaccines
where do i get the form i need for taxes,w2
can you locate my w-2,w2
who has the tax form that shows my wages,w2
i would like to know how to find my w-2,w2
what is the location of my w2 that is needed for taxes,w2
where can i obtain a w2 form,w2
what location can i get a w2 from,w2
provide me assistance on where to go to get my w2 for tax reasons,w2
who can send me a w2 so i can complete my taxes,w2
where do i pick up a w2 form,w2
what is the weather going to be like,weather
what's the chance of rain on friday,weather
"is it snowing right now in richmond, va",weather
what is the high temperature for tomorrow,weather
how cold is it going to be tonight,weather
i need meteorological data for tallahassee,weather
what will the weather be this weekend,weather
what's the current weather,weather
what are the weather conditions in seattle,weather
give me the 7 day forecast,weather
what do you like to do for fun,what_are_your_hobbies
what kinds of things are you into,what_are_your_hobbies
what are your favorite hobbies to take part in,what_are_your_hobbies
can you tell me some of your hobbies,what_are_your_hobbies
what things do you like to do,what_are_your_hobbies
do you enjoy any hobbies,what_are_your_hobbies
what's your hobbies,what_are_your_hobbies
what sorts of things do you do to have a good time,what_are_your_hobbies
do you have anything you enjoy to do,what_are_your_hobbies
any hobbies,what_are_your_hobbies
what kinds of questions can you respond to,what_can_i_ask_you
what do you know,what_can_i_ask_you
what kind of questions do you accept,what_can_i_ask_you
what types of questions do you have a response for,what_can_i_ask_you
tell me the subject areas you are familiar with,what_can_i_ask_you
i need to know what kind of things you can help with,what_can_i_ask_you
what subjects are you versed in,what_can_i_ask_you
what kinds of things can you do,what_can_i_ask_you
what are you familiar with,what_can_i_ask_you
can you tell me the subjects you know best,what_can_i_ask_you
do you have a preference regarding what i should call you,what_is_your_name
"when referring to you, what name do you want me to use",what_is_your_name
what name should i use for you,what_is_your_name
what name should i use to address you,what_is_your_name
what should i refer to you as,what_is_your_name
tell me your name,what_is_your_name
i'd like to know what to call you,what_is_your_name
how should i refer to you,what_is_your_name
what name should i refer to you as,what_is_your_name
can you tell me your name,what_is_your_name
what's the name of this tune,what_song
help me to know what song is playing,what_song
what's the name of the current song,what_song
what is the current song,what_song
what's song am i hearing,what_song
which song is playing now,what_song
which song is playing,what_song
i'd like to know what this song is,what_song
who sang this song,what_song
who sings this song,what_song
what's your hometown,where_are_you_from
would you care to let me know where you were made,where_are_you_from
what city were you born in,where_are_you_from
where did you live before here,where_are_you_from
where were you before moving here,where_are_you_from
what is the area that you came from,where_are_you_from
where were you made,where_are_you_from
can you tell me your place of origin,where_are_you_from
where was your home before here,where_are_you_from
in which area were you made,where_are_you_from
"switch to whisper mode, please",whisper_mode
i think we should whisper,whisper_mode
change out of whisper mode,whisper_mode
i want your setting adjusted to whisper voice now,whisper_mode
i want whisper mode to be switched off,whisper_mode
let's switch out of whisper mode,whisper_mode
switch to whisper mode,whisper_mode
i'm going to need you to be quiet now please,whisper_mode
please shut off whisper mode for now,whisper_mode
turn on your whisper mode,whisper_mode
are you employed by someone,who_do_you_work_for
what does your boss go by,who_do_you_work_for
are you here to serve me,who_do_you_work_for
what organization do you work for,who_do_you_work_for
do you happen to be employed by me,who_do_you_work_for
who do you function for,who_do_you_work_for
do you have a boss,who_do_you_work_for
i need to know who is your boss,who_do_you_work_for
let me know who is your boss,who_do_you_work_for
who directs your labor,who_do_you_work_for
i'd like to know who made you,who_made_you
who brought you up,who_made_you
who supplied your instructions,who_made_you
let me know who made you,who_made_you
the programmer who made you is who,who_made_you
would you tell me who made the ai,who_made_you
what company sponsored you,who_made_you
who designed you,who_made_you
who is your originator,who_made_you
ai was made by whom,who_made_you
that's the truth,yes
that statement was correct,yes
the answer to that is affirmative,yes
"yes, that is right",yes
absolutely!,yes
true,yes
that is accurate,yes
"yeah, that's how it is",yes
its a for sure true,yes
"yes, that is a fact",yes
